VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9744,FREDERICK WILDMAN & SONS,33267,El Coto de Rioja RSV Coto d,13.6,19.99,750.0,1122.0,15259.20000000002,1261.0,25851.38999999987,16377.97999999989,139.7599999999997,3999.9299999999994,10592.189999999848,40.973386730848524,1.123885918003565,1.6941510695187056
9744,FREDERICK WILDMAN & SONS,11089,Jaboulet Cts Rhone Parl Rose,6.86,11.99,750.0,2223.0,15249.779999999993,857.0,11705.709999999963,7332.8399999999765,95.07999999999981,3999.9299999999994,-3544.0700000000306,-30.276420652827056,0.385515069725596,0.767598614537388
3252,E & J GALLO WINERY,24094,Gallo Copperidge Cab Svgn,4.57,6.99,1500.0,3336.0,15245.520000000037,3281.0,22934.189999999966,3655.770000000004,737.96,61966.909999999996,7688.669999999929,33.52492501370199,0.9835131894484412,1.5043232372526427
3252,E & J GALLO WINERY,43379,Edna Valley San Luis Cab Svg,9.58,13.99,750.0,1591.0,15241.77999999995,1605.0,21283.94999999986,13411.939999999882,177.97999999999968,61966.909999999996,6042.169999999909,28.388386554187306,1.0087994971715901,1.3964215465647667
17035,PERNOD RICARD USA,2615,Chivas Regal,2.57,3.49,50.0,5926.0,15229.819999999996,5440.0,18985.599999999755,8557.479999999858,279.9399999999966,123780.21999999997,3755.7799999997587,19.782256025618402,0.9179885251434357,1.2466069855060506
3924,HEAVEN HILL DISTILLERIES,9160,Deep Eddy Peach Vodka,0.72,0.99,50.0,21148.0,15226.56000000001,18469.0,18284.309999999605,5024.250000000027,962.7800000000143,14069.869999999995,3057.7499999995944,16.723354613872004,0.8733213542651788,1.200816862114594
3960,DIAGEO NORTH AMERICA INC,485,Seagrams 7 Crown,10.39,12.99,1000.0,1464.0,15210.960000000023,1474.0,19147.259999999886,11872.859999999906,1547.7000000000007,257032.07000000007,3936.299999999863,20.558032846474568,1.0068306010928962,1.2587805108947665
9552,M S WALKER INC,39764,Grahams 10-Yr Tawny Port,18.29,31.99,750.0,831.0,15198.989999999985,757.0,22210.429999999913,17354.109999999917,83.6599999999998,55551.819999999985,7011.439999999928,31.568231682141928,0.910950661853189,1.461309600177376
7153,PINE STATE TRADING CO,40801,Sileni Sauvignon Blanc,7.33,10.99,750.0,2072.0,15187.759999999935,2035.0,22061.649999999856,11925.019999999888,226.2599999999997,15884.819999999998,6873.889999999921,31.157642334095435,0.9821428571428571,1.452594062587238
7153,PINE STATE TRADING CO,4315,Rumson's Spiced Rum,23.07,33.99,750.0,658.0,15180.060000000005,764.0,22894.359999999913,17328.21999999992,602.539999999999,15884.819999999998,7714.299999999908,33.69519829337853,1.1610942249240122,1.5081863971552092
2000,SOUTHERN WINE & SPIRITS NE,33965,Castellare Chianti Clsc,13.72,21.99,750.0,1106.0,15174.319999999982,1107.0,24499.9299999999,14185.599999999922,122.89999999999978,19016.59,9325.609999999917,38.06382303949422,1.0009041591320071,1.6145652655275444
4425,MARTIGNETTI COMPANIES,28156,Sauvion Vouvray,8.9,13.99,750.0,1703.0,15156.699999999964,1601.0,22329.98999999989,11853.469999999914,178.01999999999973,144929.24,7173.2899999999245,32.124017968659906,0.9401056958308867,1.47327518523161
7153,PINE STATE TRADING CO,27330,Hahn Cab Svgn Santa Lucia,7.89,12.99,750.0,1920.0,15148.800000000025,1967.0,24429.329999999867,12519.939999999891,218.88999999999976,15884.819999999998,9280.529999999842,37.989294016659045,1.0244791666666666,1.612624762357403
9815,WINE GROUP INC,23889,Corbett Canyon Wh Znfdl,4.82,7.99,1500.0,3141.0,15139.620000000044,3154.0,25625.45999999971,15337.139999999765,704.3699999999992,27100.409999999996,10485.839999999667,40.91961666249029,1.0041388092964023,1.6926091936257077
9552,M S WALKER INC,4389,Amaro Montenegro Liqueur,16.54,23.99,750.0,915.0,15134.099999999988,975.0,24380.24999999988,18369.659999999894,768.7299999999998,55551.819999999985,9246.149999999892,37.924754668225056,1.0655737704918034,1.6109481237734586
10754,PERFECTA WINES,12473,Ch Beauchene CDR White RSV,7.99,11.99,750.0,1893.0,15125.069999999967,1799.0,21778.009999999853,11850.219999999901,199.85999999999967,28720.52,6652.939999999886,30.548888534810715,0.9503433703116746,1.4398617659290105
4425,MARTIGNETTI COMPANIES,2925,Penasco Plata Tequila,22.21,29.99,750.0,681.0,15125.010000000015,167.0,4678.330000000001,3642.7000000000007,131.80999999999992,144929.24,-10446.680000000015,-223.29933972165307,0.24522760646108663,0.3093108698771106
4425,MARTIGNETTI COMPANIES,7872,Piper Heidsieck Brut,25.5,37.99,750.0,593.0,15121.5,1073.0,48416.26999999995,32435.809999999874,118.81999999999974,144929.24,33294.76999999995,68.76773035180112,1.809443507588533,3.2018166187216845
10754,PERFECTA WINES,13636,Charles Smith C Smith Cab Sv,10.45,15.99,750.0,1445.0,15100.249999999989,1051.0,20242.489999999914,13221.119999999923,116.4699999999998,28720.52,5142.239999999925,25.403198914757752,0.7273356401384083,1.340540057283815
90027,POVERTY LANE ORCHARDS,43918,Farnum Hill X-Dry Cider,7.79,11.99,750.0,1937.0,15089.229999999963,2099.0,25167.009999999835,13812.479999999865,233.25999999999974,229.87999999999997,10077.779999999872,40.04361265005234,1.0836344863190501,1.6678790103934988
3252,E & J GALLO WINERY,18856,Barefoot Refresh Sweet White,3.92,5.99,750.0,3847.0,15080.240000000093,3792.0,22467.57999999975,11508.579999999809,421.86000000000206,61966.909999999996,7387.339999999658,32.87999864693813,0.9857031453080323,1.4898688615035047
9165,ULTRA BEVERAGE COMPANY LLP,5079,Zodiac Black Cherry Vodka,9.32,12.49,750.0,1618.0,15079.759999999998,269.0,3359.810000000002,2098.320000000001,211.8900000000001,68054.70000000003,-11719.949999999997,-348.82776109363294,0.16625463535228677,0.22280261754829006
4425,MARTIGNETTI COMPANIES,26890,Davis Bynum River West Chard,13.6,19.99,750.0,1108.0,15068.8,741.0,11824.589999999984,4782.219999999995,82.71999999999994,144929.24,-3244.2100000000155,-27.436130977902994,0.6687725631768953,0.7847068114249299
9552,M S WALKER INC,31384,Benton Lane Pnt Nr Ore,17.44,26.99,750.0,863.0,15050.720000000023,795.0,22878.04999999993,13403.339999999947,88.32999999999984,55551.819999999985,7827.329999999907,34.213274295667375,0.9212050984936269,1.5200634919791143
10754,PERFECTA WINES,19452,Trois Couronnes CdR Red,5.99,8.99,750.0,2510.0,15034.899999999945,1993.0,19851.069999999872,9318.009999999938,222.1599999999998,28720.52,4816.169999999927,24.26151335922929,0.7940239043824702,1.320332692601876
8004,SAZERAC CO INC,5322,Linie Aquavit,17.42,22.99,750.0,863.0,15033.460000000026,574.0,14721.259999999962,9231.399999999969,452.02999999999963,50293.62000000002,-312.2000000000644,-2.1207423821063225,0.6651216685979142,0.9792329909415355
6213,MHW LTD,5730,Galliano L'Autentico Liqueur,1.55,1.99,50.0,9693.0,15024.15,4531.0,9016.689999999953,3554.1400000000135,234.15999999999804,9621.580000000002,-6007.460000000046,-66.6260013375205,0.4674507376457237,0.6001464309128938
2000,SOUTHERN WINE & SPIRITS NE,23239,Hay Maker Svgn Bl,6.12,8.99,750.0,2452.0,15006.240000000009,2294.0,22602.05999999983,12057.759999999882,255.1899999999997,19016.59,7595.819999999821,33.60675973782867,0.935562805872757,1.5061774301890292
9165,ULTRA BEVERAGE COMPANY LLP,45831,Lake Sonoma Chard RRV,11.48,16.99,750.0,1307.0,15004.360000000019,1245.0,21459.549999999894,13654.079999999909,137.98999999999975,68054.70000000003,6455.189999999875,30.08073328657827,0.9525631216526397,1.430220949110783
90024,VINILANDIA USA,44916,Ferreira Dona Antonio RSV,11.4,18.99,750.0,1315.0,14990.999999999975,1226.0,23001.739999999867,16499.229999999883,135.6799999999997,2802.6400000000003,8010.7399999998925,34.82666963455782,0.932319391634981,1.5343699553065109
12546,JIM BEAM BRANDS COMPANY,3454,Pinnacle Pineapple,0.72,0.99,50.0,20816.0,14987.51999999998,11940.0,11820.599999999838,3669.9300000000294,620.8999999999991,123880.96999999999,-3166.920000000142,-26.79153342470082,0.573597232897771,0.7886961952344254
9165,ULTRA BEVERAGE COMPANY LLP,45240,Nino Franco Prosecco Rustic,9.99,14.99,750.0,1500.0,14984.99999999997,1592.0,26874.079999999856,15161.019999999888,176.77999999999972,68054.70000000003,11889.079999999885,44.23995165601929,1.0613333333333332,1.7933987320653926
516,BANFI PRODUCTS CORP,15620,C Y Toro Casillero Diab Malb,6.7,9.99,750.0,2234.0,14967.799999999972,2140.0,21557.599999999828,13139.109999999857,237.54999999999967,8510.410000000002,6589.799999999856,30.568337848368593,0.9579230080572964,1.4402651024198525
10754,PERFECTA WINES,27010,J Moreau & Fils Chablis,17.1,25.99,750.0,875.0,14962.50000000001,361.0,8964.38999999999,4991.99,40.11999999999998,28720.52,-5998.110000000019,-66.91040885102082,0.4125714285714286,0.5991238095238085
6355,NICHE W & S,2110,Barr an Uisce Irish Whiskey,35.71,49.99,750.0,419.0,14962.49000000001,169.0,7793.30999999999,7008.479999999992,133.36999999999992,551.2099999999999,-7169.18000000002,-91.99146447401719,0.4033412887828162,0.520856488458805
9165,ULTRA BEVERAGE COMPANY LLP,5067,Zodiac Vodka,9.32,12.49,750.0,1605.0,14958.6,495.0,6182.5499999999965,2747.8000000000015,389.71999999999997,68054.70000000003,-8776.050000000003,-141.94871048353846,0.308411214953271,0.4133107376358748
6785,PALM BAY INTERNATIONAL INC,16151,Cavit Alta Luna Pnt Grigio,7.38,10.99,750.0,2025.0,14944.499999999978,2017.0,22166.82999999984,12572.559999999878,224.20999999999967,13605.409999999998,7222.3299999998635,32.58169977394113,0.9960493827160494,1.4832767907925908
1392,CONSTELLATION BRANDS INC,3904,Svedka Cucumber Lime Vodka,0.71,0.99,50.0,21038.0,14936.980000000016,18168.0,17986.319999999618,4736.160000000039,947.350000000012,79528.99,3049.339999999602,16.95366256132253,0.8635801882308204,1.2041470230260467
6785,PALM BAY INTERNATIONAL INC,6368,Santa Rita 120 Merlot,4.13,5.99,750.0,3614.0,14925.819999999976,3528.0,21132.71999999979,10272.849999999857,392.83000000000095,13605.409999999998,6206.899999999814,29.37104168322807,0.9762036524626453,1.4158498494554954
660,SAZERAC NORTH AMERICA INC.,7489,99 Blackberries,0.75,0.99,50.0,19882.0,14911.5,16705.0,16537.94999999986,3039.300000000023,874.5000000000022,17932.329999999994,1626.4499999998588,9.834653025313735,0.8402072226134192,1.1090735338497038
9552,M S WALKER INC,35049,Ch Pesquie Cotes du Ventoux,8.66,12.99,750.0,1720.0,14895.200000000012,1681.0,22284.189999999857,13110.15999999989,186.7399999999997,55551.819999999985,7388.989999999845,33.15799228062538,0.9773255813953489,1.496065175358494
3252,E & J GALLO WINERY,25723,Prophecy Pnt Nr,5.44,7.99,750.0,2738.0,14894.720000000038,2181.0,19144.189999999864,8934.249999999942,243.17999999999978,61966.909999999996,4249.4699999998265,22.19717836064026,0.7965668371073776,1.2853004286082461
4425,MARTIGNETTI COMPANIES,46762,Clayhouse Cab Svgn Paso Rbls,7.99,12.99,750.0,1864.0,14893.359999999957,2392.0,33865.079999999805,17397.719999999837,266.19999999999965,144929.24,18971.71999999985,56.0214828962458,1.2832618025751072,2.2738374685094502
8004,SAZERAC CO INC,2013,E H Taylor Straight Rye,55.55,69.99,750.0,268.0,14887.399999999996,79.0,5529.209999999997,4339.38,62.27999999999997,50293.62000000002,-9358.189999999999,-169.25003752796516,0.2947761194029851,0.37140199094536314
8112,MOET HENNESSY USA INC,23874,Ruinart Champagne Gift Box,38.95,59.99,750.0,382.0,14878.900000000012,242.0,13772.579999999984,9588.319999999985,26.779999999999987,48347.26,-1106.3200000000288,-8.032772363638694,0.6335078534031413,0.9256450409640479
9165,ULTRA BEVERAGE COMPANY LLP,27124,Winemakers Secret Barrel Red,10.2,14.99,1000.0,1458.0,14871.600000000028,904.0,10838.959999999981,3381.180000000002,135.6000000000001,68054.70000000003,-4032.6400000000467,-37.20504550252103,0.6200274348422496,0.7288361709567203
9815,WINE GROUP INC,23519,Slow Press Chard,9.86,14.99,750.0,1507.0,14859.019999999986,984.0,9333.159999999982,3594.8000000000025,109.99999999999991,27100.409999999996,-5525.860000000004,-59.206742410930644,0.6529528865295289,0.6281141017375298
17035,PERNOD RICARD USA,6411,Avion Reposado Tequila,34.07,48.99,750.0,436.0,14854.520000000004,172.0,8250.279999999992,5361.879999999997,135.50999999999996,123780.21999999997,-6604.2400000000125,-80.04867713580653,0.3944954128440367,0.5554053580997561
9165,ULTRA BEVERAGE COMPANY LLP,22448,Jam Cab Svgn,13.99,20.99,750.0,1061.0,14843.389999999974,683.0,12500.169999999973,6137.649999999989,76.03999999999992,68054.70000000003,-2343.220000000001,-18.74550506113122,0.6437323279924599,0.8421371398312646
8892,TRINCHERO FAMILY ESTATES,11149,Napa Cellars Svgn Bl,11.76,17.99,750.0,1259.0,14805.84000000003,977.0,14950.229999999923,10481.169999999944,108.09999999999977,11595.970000000003,144.38999999989392,0.9658045394612301,0.7760127084988085,1.0097522329026853
9552,M S WALKER INC,2803,Bluecoat Gin,20.46,25.99,750.0,723.0,14792.580000000018,714.0,18556.859999999917,15126.179999999928,563.1099999999997,55551.819999999985,3764.279999999899,20.28511289086578,0.9875518672199171,1.254470822533993
9165,ULTRA BEVERAGE COMPANY LLP,46788,Oops Cheeky Little Svgn Bl,5.62,8.99,750.0,2632.0,14791.840000000011,2526.0,21138.739999999823,11859.929999999862,280.6799999999996,68054.70000000003,6346.899999999812,30.02496837559791,0.959726443768997,1.4290811690769916
4425,MARTIGNETTI COMPANIES,21251,Renwood Old Vine Zinfandel,11.72,17.99,750.0,1261.0,14778.919999999984,1210.0,21183.899999999914,11036.68999999994,134.50999999999982,144929.24,6404.97999999993,30.235131396956916,0.9595559080095163,1.4333862014274343
3252,E & J GALLO WINERY,15264,Bridlewood Cab Svgn,9.52,13.99,750.0,1552.0,14775.039999999977,1618.0,18987.81999999987,11363.3699999999,179.54999999999964,61966.909999999996,4212.7799999998915,22.186749189743324,1.0425257731958764,1.2851281620895711
9552,M S WALKER INC,25517,Match Book Lake Cnty Cab Svg,9.86,17.99,750.0,1498.0,14770.279999999986,1491.0,16366.089999999967,6273.129999999985,166.74999999999994,55551.819999999985,1595.8099999999813,9.750710157404637,0.9953271028037384,1.1080419599357618
8320,SHAW ROSS INT L IMP LTD,4692,Ron Barcelo Anejo Rum,12.3,15.99,750.0,1200.0,14760.000000000013,834.0,11803.659999999949,8941.689999999957,657.539999999999,3151.9200000000014,-2956.340000000064,-25.045960320782505,0.695,0.7997059620596164
1128,BROWN-FORMAN CORP,5075,Tuaca Italian Liqueur,15.03,21.99,750.0,980.0,14729.400000000016,983.0,20596.1699999999,15476.609999999904,774.9500000000003,68601.68000000001,5866.769999999884,28.484761972735285,1.0030612244897958,1.3983033932135644
12546,JIM BEAM BRANDS COMPANY,17457,Skinnygirl White Wine,5.84,8.99,750.0,2519.0,14710.959999999985,2537.0,23983.629999999786,13686.609999999826,281.84999999999974,123880.96999999999,9272.669999999802,38.662496044176315,1.0071456927352125,1.6303239217562833
8112,MOET HENNESSY USA INC,24647,Dom Perignon P2 Blanc 1998,193.54,299.99,750.0,76.0,14709.039999999999,55.0,16499.449999999993,13799.539999999995,6.0600000000000005,48347.26,1790.4099999999944,10.851331408016602,0.7236842105263158,1.1217217439071479
1392,CONSTELLATION BRANDS INC,44217,Ruffino Il Ducale Toscana Rd,10.95,15.99,750.0,1342.0,14694.899999999983,1260.0,20678.39999999989,13608.749999999902,139.64999999999972,79528.99,5983.499999999905,28.93599117920118,0.9388971684053651,1.4071820835800115
9165,ULTRA BEVERAGE COMPANY LLP,2189,Cleveland Black Rsv Whiskey,19.83,26.99,750.0,741.0,14694.029999999966,787.0,20347.129999999906,16258.679999999917,620.8599999999989,68054.70000000003,5653.09999999994,27.783279509198426,1.0620782726045883,1.3847208696320854
10754,PERFECTA WINES,3676,Permafrost Alaskan Vodka,31.0,39.99,750.0,474.0,14694.0,234.0,8187.659999999989,7417.87999999999,184.70999999999998,28720.52,-6506.340000000011,-79.46519518397221,0.4936708860759494,0.5572111065741111
8664,"STOLI GROUP,(USA) LLC",3671,Stolichnaya Razberi,1.54,1.99,50.0,9541.0,14693.139999999992,4505.0,8964.949999999963,3490.4600000000137,233.04999999999822,18544.489999999998,-5728.19000000003,-63.89539261234087,0.4721727282255529,0.6101452786810694
3252,E & J GALLO WINERY,10298,Alamos Torrontes,4.51,9.99,750.0,3257.0,14689.070000000069,3321.0,31632.469999999725,15700.889999999803,369.6700000000013,61966.909999999996,16943.399999999656,53.563316427707996,1.0196499846484495,2.1534698929203535
2000,SOUTHERN WINE & SPIRITS NE,44082,Wente Sandstone Mntry Merlot,9.03,16.99,750.0,1625.0,14673.750000000018,1603.0,22986.969999999867,13461.589999999891,177.93999999999974,19016.59,8313.219999999848,36.16492299768041,0.9864615384615385,1.5665368430019482
3252,E & J GALLO WINERY,25754,Barefoot Refresh Summer Whit,5.19,7.99,250.0,2825.0,14661.749999999975,2370.0,18936.299999999843,10195.239999999892,92.00999999999925,61966.909999999996,4274.549999999868,22.573311576178575,0.8389380530973451,1.2915443245178697
12546,JIM BEAM BRANDS COMPANY,3566,Pinnacle Raspberry,0.71,0.99,50.0,20642.0,14655.820000000014,11128.0,11016.719999999827,3825.3600000000306,577.449999999998,123880.96999999999,-3639.1000000001877,-33.03251784560418,0.5390950489293673,0.7516959132958658
8004,SAZERAC CO INC,5822,Ryans Irish Cream,6.24,7.99,375.0,2347.0,14645.279999999942,2246.0,16820.53999999975,14819.259999999755,878.0699999999885,50293.62000000002,2175.2599999998074,12.932165079122548,0.9569663400085215,1.1485297652212738
7153,PINE STATE TRADING CO,29810,Fess Parker Chard,10.38,16.99,750.0,1410.0,14635.79999999999,1329.0,22323.709999999905,12303.69999999992,147.67999999999978,15884.819999999998,7687.909999999914,34.438316928503134,0.9425531914893617,1.5252811598955929
2000,SOUTHERN WINE & SPIRITS NE,20152,La Cote Blanche Mcon V Chard,8.9,13.99,750.0,1644.0,14631.599999999971,1618.0,22540.8199999999,11058.079999999925,180.13999999999982,19016.59,7909.21999999993,35.08843067820942,0.9841849148418491,1.5405574236583794
17031,FLAG HILL WINERY & VINEYARD,5641,Flag Hill Raspberry Liqueur,11.1,14.99,375.0,1318.0,14629.800000000028,1249.0,18722.509999999853,15829.439999999862,488.6099999999978,1573.3099999999997,4092.7099999998245,21.859836101034833,0.9476479514415781,1.2797516028927132
10754,PERFECTA WINES,37311,Salmon Run NY Chard,6.89,9.99,750.0,2123.0,14627.470000000034,2199.0,23524.009999999817,12985.829999999865,244.46999999999971,28720.52,8896.539999999783,37.818977291711114,1.035798398492699,1.6082077078264225
9165,ULTRA BEVERAGE COMPANY LLP,15079,Anna de Codorniu Brut Cava,7.74,12.99,750.0,1889.0,14620.859999999962,1811.0,20522.8899999999,9586.639999999932,201.8899999999999,68054.70000000003,5902.029999999939,28.758279170233664,0.9587083112758074,1.4036718770304861
4425,MARTIGNETTI COMPANIES,25678,Ch Recougne Brdx Superieur,10.59,15.99,750.0,1380.0,14614.199999999992,1104.0,14122.959999999937,8235.61999999996,122.53999999999976,144929.24,-491.24000000005435,-3.4783076635496846,0.8,0.9663861176116343
